survived,sex,age,sibsp,parch,fare,pclass_1,pclass_2,pclass_3,embarked_C,embarked_Q,embarked_S
1,0,-0.64211621197,0,0,-0.492624003954,0,0,1,0,0,1
1,1,1.27829614749,1,0,0.361995853121,1,0,0,0,0,1
1,1,0.922664229074,0,1,3.44254004296,1,0,0,0,0,1
0,0,0.495905926971,0,0,0.448915194573,0,0,1,0,0,1
0,1,-0.286484293551,1,1,-0.140673944861,0,1,0,0,0,1
1,0,1.34942253118,1,0,1.07934818844,1,0,0,1,0,0
1,0,1.7050544496,1,0,0.428535800956,1,0,0,1,0,0
0,0,0.567032310655,0,0,-0.0498879126545,1,0,0,1,0,0
1,1,-0.997748130389,0,0,-0.493832344814,0,0,1,0,1,0
0,0,-0.997748130389,4,1,0.123952703596,0,0,1,0,0,1
1,1,-0.819932171179,0,0,-0.493509476136,0,0,1,0,1,0
0,1,0.922664229074,1,6,0.263395238901,0,0,1,0,0,1
0,0,-2.10613190525,1,0,-0.518884634207,0,0,1,1,0,0
1,1,-0.428737060918,0,0,0.313743419205,1,0,0,1,0,0
1,0,0.353653159604,0,0,-0.130040545288,1,0,0,1,0,0
1,1,-0.0731051424992,1,0,-0.140673944861,0,1,0,0,0,1
1,1,-0.855495363021,1,0,0.383262652266,1,0,0,0,0,1
1,1,-1.78013835091,2,1,-0.271014290132,0,0,1,1,0,0
1,0,0.211400392236,2,0,-0.193840942724,0,0,1,0,1,0
0,0,-0.855495363021,0,0,-0.475867699572,0,0,1,0,0,1
1,0,-1.99351750196,1,1,-0.140673944861,0,1,0,0,0,1
0,0,-0.428737060918,0,0,-0.498424040084,0,0,1,0,0,1
0,0,-0.819932171179,0,0,-0.392008843851,0,1,0,0,0,1
0,0,-0.64211621197,0,0,-0.392008843851,0,1,0,0,0,1
0,0,-0.00197875881538,1,2,2.28664117578,1,0,0,0,0,1
0,0,0.28252677592,0,0,-0.517757493853,0,0,1,0,0,1
0,0,-0.144231526183,0,0,0.267261929655,1,0,0,0,0,1
0,0,0.780411461706,1,0,0.359337503228,1,0,0,0,0,1
0,0,-0.00197875881538,0,0,-0.487709440006,0,0,1,0,0,1
1,0,-0.357610677234,0,0,-0.643343742842,0,0,1,0,0,1
0,0,-0.286484293551,0,0,-0.493026139792,0,0,1,0,0,1
1,1,1.77618083328,0,0,1.97891639218,1,0,0,1,0,0
0,0,1.49167529854,0,1,0.543328182706,1,0,0,1,0,0
1,1,-0.570989828286,0,0,-0.491978266598,0,0,1,0,1,0
1,1,-0.00197875881538,0,0,2.54409897958,1,0,0,0,0,1
0,0,2.20293913538,0,0,-0.493509476136,0,0,1,0,1,0
1,1,-0.144231526183,1,0,-0.140673944861,0,1,0,0,0,1
1,1,0.922664229074,1,0,1.94057235332,1,0,0,0,0,1
0,0,1.13604338013,0,0,0.887865795624,1,0,0,1,0,0
0,0,-0.570989828286,0,0,-0.462575950107,0,0,1,0,0,1
1,0,1.06491699644,0,0,-0.0691401659172,1,0,0,1,0,0
1,1,0.175837200394,0,0,-0.392008843851,0,1,0,0,0,1
0,1,0.353653159604,0,0,-0.493509476136,0,0,1,0,1,0
1,0,-0.570989828286,0,0,-0.130040545288,1,0,0,0,0,1
0,0,-0.570989828286,0,0,-0.487709440006,0,0,1,0,0,1
0,0,0.140274008552,2,0,0.777665109144,0,1,0,0,0,1
1,1,1.27829614749,1,0,0.122261026391,1,0,0,1,0,0
0,0,1.20716976381,0,0,-0.487709440006,0,0,1,0,0,1
0,0,-0.215357909867,1,2,-0.18997425197,0,0,1,0,0,1
0,0,0.993790612758,0,0,-0.392008843851,0,1,0,0,0,1
0,0,0.28252677592,0,0,-0.392008843851,0,1,0,0,0,1
0,0,0.140274008552,0,0,-0.207857696706,0,0,1,0,0,1
1,1,1.34942253118,1,0,0.840096698053,1,0,0,1,0,0
1,0,0.993790612758,0,0,-0.493509476136,0,0,1,0,1,0
0,0,2.20293913538,0,0,-0.493832344814,0,0,1,0,1,0
0,0,2.20293913538,0,0,-0.491978266598,0,0,1,0,1,0
1,1,1.27829614749,1,0,1.41421907447,1,0,0,1,0,0
1,1,-0.570989828286,0,2,0.313662218699,1,0,0,1,0,0
0,0,-0.144231526183,0,0,-0.490690658577,0,0,1,0,0,1
1,0,-0.286484293551,0,0,-0.493026139792,0,0,1,0,0,1
0,0,-1.49563281618,5,2,0.263395238901,0,0,1,0,0,1
0,0,-0.393173869076,0,0,-0.487709440006,0,0,1,0,0,1
1,1,0.567032310655,1,5,-0.0365149626828,0,0,1,0,0,1
0,0,-0.499863444602,0,0,-0.507042893774,0,0,1,0,0,1
1,1,-0.570989828286,1,0,-0.37460873546,0,0,1,0,0,1
0,0,0.28252677592,1,0,-0.140673944861,0,1,0,0,0,1
0,0,0.318089967762,1,0,-0.34367520943,0,0,1,0,1,0
1,1,-1.92239111828,1,2,0.16052579809,0,1,0,1,0,0
1,0,0.353653159604,0,0,-0.135115576902,1,0,0,0,0,1
0,1,-0.215357909867,1,2,-0.18997425197,0,0,1,0,0,1
1,1,1.77618083328,2,0,-0.146473980991,1,0,0,0,0,1
0,0,-0.570989828286,0,0,1.97891639218,1,0,0,1,0,0
0,0,2.48744467012,0,0,-0.493509476136,0,0,1,0,1,0
0,1,-0.784368979337,0,0,-0.487709440006,0,0,1,0,0,1
1,1,-0.0731051424992,1,0,-0.140673944861,0,1,0,0,0,1
0,0,-0.215357909867,0,0,-0.475867699572,0,0,1,0,0,1
0,0,-0.713242595653,0,0,-0.491494930253,0,0,1,0,0,1
0,0,2.91420297222,0,0,0.313743419205,1,0,0,1,0,0
1,1,-1.28225366512,2,1,0.11066095413,0,1,0,0,0,1
0,0,-0.215357909867,1,0,-0.176440834332,0,0,1,0,1,0
1,1,-0.144231526183,1,0,-0.179340852398,0,1,0,1,0,0
0,0,-0.570989828286,0,0,-0.49794070374,0,0,1,0,0,1
0,0,-0.357610677234,1,2,0.16052579809,0,1,0,1,0,0
0,0,-0.215357909867,1,0,-0.363894135381,0,0,1,1,0,0
1,1,1.77618083328,0,0,-0.107404937616,1,0,0,1,0,0
0,0,0.638158694339,0,2,-0.503578338859,0,0,1,1,0,0
0,0,2.20293913538,0,0,-0.493509476136,0,0,1,0,1,0
1,1,-1.14000089776,1,2,1.67667070938,1,0,0,0,0,1
0,0,-0.215357909867,1,0,-0.140673944861,0,1,0,0,0,1
0,0,-0.855495363021,0,0,-0.482876076563,0,0,1,0,0,1
0,0,0.85153784539,0,0,0.17832804232,1,0,0,0,0,1
0,1,-0.855495363021,1,1,-0.392008843851,0,1,0,0,0,1
0,0,-0.499863444602,2,1,-0.421009024504,0,1,0,0,0,1
1,1,1.06491699644,0,1,0.58159102106,1,0,0,1,0,0
0,0,-0.00197875881538,1,0,-0.179340852398,0,1,0,1,0,0
1,0,-0.570989828286,0,0,-0.503659539365,0,0,1,1,0,0
0,0,-0.286484293551,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-1.63788558354,4,1,0.123952703596,0,0,1,0,0,1
0,0,-0.144231526183,0,0,-0.207857696706,0,0,1,0,0,1
0,0,0.353653159604,0,0,-0.487709440006,0,0,1,0,0,1
0,0,-0.108668334341,0,0,-0.643343742842,1,0,0,0,0,1
1,1,0.353653159604,1,0,0.970516310485,1,0,0,0,0,1
0,0,0.211400392236,0,0,-0.546676474,1,0,0,0,0,1
0,0,-0.00197875881538,1,1,-0.140673944861,0,1,0,0,0,1
0,0,1.77618083328,0,0,-0.0536734029024,1,0,0,0,0,1
0,0,1.34942253118,0,0,-0.643343742842,0,0,1,0,0,1
0,0,0.424779543287,0,0,-0.490690658577,0,0,1,1,0,0
0,1,0.567032310655,0,0,-0.392008843851,0,1,0,0,0,1
0,0,-0.215357909867,0,2,3.4456817292,1,0,0,1,0,0
0,0,1.7050544496,0,0,0.359337503228,1,0,0,0,0,1
1,1,1.34942253118,0,0,-0.107404937616,1,0,0,1,0,0
0,0,-1.42450643249,4,1,-0.0802569018341,0,0,1,0,1,0
1,0,-0.997748130389,0,0,-0.0691401659172,1,0,0,1,0,0
0,0,-0.926621746705,1,0,-0.506961693268,0,0,1,0,0,1
1,1,-2.08242548157,2,1,-0.271014290132,0,0,1,1,0,0
1,0,-0.713242595653,0,0,-0.490126121727,0,0,1,0,0,1
1,0,0.424779543287,0,0,-0.135115576902,1,0,0,0,0,1
1,0,1.49167529854,0,0,-0.130040545288,1,0,0,0,0,1
0,0,1.10048018828,0,0,-0.503659539365,0,0,1,1,0,0
0,0,-0.144231526183,2,0,-0.490126121727,0,0,1,0,0,1
1,1,1.06491699644,0,1,0.505063411008,1,0,0,1,0,0
0,0,2.27406551907,0,0,-0.130040545288,1,0,0,0,0,1
0,0,-1.14000089776,4,1,0.123952703596,0,0,1,0,0,1
1,0,0.28252677592,0,0,-0.130040545288,1,0,0,0,0,1
0,0,-0.357610677234,0,0,-0.507042893774,0,0,1,0,0,1
0,0,1.06491699644,0,0,-0.475867699572,0,0,1,0,0,1
1,0,-0.286484293551,0,0,0.448915194573,0,0,1,0,0,1
0,0,-0.570989828286,2,0,-0.0343399491339,0,1,0,0,0,1
1,1,-0.855495363021,0,1,-0.462575950107,0,0,1,0,0,1
0,0,0.175837200394,1,0,-0.0619713212598,0,1,0,1,0,0
0,0,-0.0731051424992,0,0,-0.491092794415,0,0,1,0,0,1
0,0,1.06491699644,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-0.64211621197,0,0,-0.487709440006,0,0,1,0,0,1
0,0,-0.428737060918,0,0,-0.475867699572,0,0,1,0,0,1
0,0,2.41631828643,0,0,-0.140673944861,1,0,0,0,0,1
1,1,-0.0731051424992,0,0,3.44254004296,1,0,0,0,0,1
0,0,-0.428737060918,0,0,-0.487709440006,0,0,1,0,0,1
0,0,0.140274008552,0,0,-0.490690658577,0,0,1,0,0,1
1,1,0.567032310655,1,0,0.734808642175,1,0,0,1,0,0
0,0,-1.10443770591,8,2,0.701297966758,0,0,1,0,0,1
1,1,1.06491699644,0,1,0.419996214426,1,0,0,0,0,1
0,1,-1.99351750196,1,1,-0.252566308546,0,0,1,0,0,1
0,0,-0.926621746705,0,0,0.267261929655,1,0,0,0,0,1
1,1,-0.357610677234,0,2,-0.21108058345,0,0,1,1,0,0
0,1,0.0691476248684,0,0,-0.495844957351,0,0,1,0,1,0
1,1,0.567032310655,0,0,0.903332558639,1,0,0,0,0,1
0,0,-0.0731051424992,0,0,-0.459998800719,0,0,1,0,0,1
0,0,-0.00197875881538,0,0,0.236328403625,1,0,0,0,0,1
0,1,-0.855495363021,2,0,-0.295341575009,0,0,1,0,0,1
0,0,0.211400392236,0,0,-0.491494930253,0,0,1,0,0,1
1,1,-0.286484293551,0,0,-0.491494930253,0,0,1,0,0,1
0,0,-0.784368979337,0,0,-0.493026139792,0,0,1,0,0,1
0,0,-0.784368979337,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-0.428737060918,0,0,-0.490690658577,0,0,1,0,0,1
1,1,3.26983489064,1,0,0.881099086805,1,0,0,0,0,1
0,1,-1.10443770591,8,2,0.701297966758,0,0,1,0,0,1
0,0,0.709285078023,0,0,-0.107404937616,1,0,0,1,0,0
0,0,-0.855495363021,1,1,-0.491494930253,0,0,1,0,0,1
0,0,-0.428737060918,0,0,-0.463059286451,0,0,1,0,0,1
0,0,1.13604338013,0,0,-0.140673944861,0,1,0,0,0,1
1,1,0.638158694339,1,1,1.50041341141,1,0,0,1,0,0
1,0,1.42054891486,2,0,1.94057235332,1,0,0,0,0,1
0,0,0.424779543287,0,0,3.64441416718,1,0,0,0,0,1
1,0,-0.215357909867,0,0,-0.508492902807,0,0,1,0,0,1
1,0,0.709285078023,0,0,-0.0440066760181,1,0,0,1,0,0
1,1,1.06491699644,1,0,-0.37058157704,0,0,1,0,0,1
0,0,0.28252677592,0,0,-0.392008843851,0,1,0,0,0,1
0,0,0.922664229074,0,0,-0.490690658577,0,0,1,0,0,1
0,0,0.495905926971,1,1,0.964393405676,1,0,0,1,0,0
0,0,-0.428737060918,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-0.570989828286,0,0,-0.492624003954,0,0,1,0,0,1
0,0,1.06491699644,0,0,-0.0440066760181,1,0,0,0,0,1
1,1,0.211400392236,0,0,-0.49278447162,0,0,1,0,1,0
1,1,2.41631828643,0,2,0.964393405676,1,0,0,1,0,0
0,1,-1.49563281618,1,1,-0.348589773378,0,0,1,1,0,0
1,0,-0.286484293551,0,0,-0.280116480166,0,0,1,1,0,0
1,1,0.638158694339,0,0,1.46206937255,1,0,0,1,0,0
0,0,0.495905926971,0,1,-0.0691401659172,1,0,0,1,0,0
1,1,2.34519190275,0,0,-0.457984254837,0,0,1,0,0,1
0,0,-2.10613190525,0,0,-0.503659539365,0,0,1,1,0,0
0,0,1.7050544496,0,0,-0.140673944861,0,1,0,0,0,1
0,0,-0.357610677234,0,0,-0.392008843851,0,1,0,0,0,1
1,1,-0.926621746705,1,0,-0.332075137169,0,0,1,0,0,1
0,0,1.13604338013,0,0,0.811338185572,1,0,0,1,0,0
1,1,-0.215357909867,0,0,-0.487709440006,0,0,1,0,0,1
0,0,-0.784368979337,3,2,4.44135459828,1,0,0,0,0,1
0,0,-0.428737060918,0,0,-0.459675932041,0,0,1,0,0,1
0,0,0.28252677592,1,1,-0.364942008576,0,0,1,0,0,1
0,0,-0.570989828286,0,0,-0.493509476136,0,0,1,0,1,0
1,1,1.20716976381,1,1,0.372710453199,1,0,0,0,0,1
0,0,-0.784368979337,1,0,0.383262652266,1,0,0,0,0,1
0,0,0.85153784539,0,0,0.359337503228,1,0,0,0,0,1
0,0,-0.357610677234,0,0,-0.140673944861,1,0,0,1,0,0
0,0,-0.926621746705,1,1,-0.503578338859,0,0,1,1,0,0
0,0,-0.570989828286,0,0,-0.487709440006,0,0,1,0,0,1
0,0,0.140274008552,0,0,-0.493509476136,0,0,1,0,1,0
0,0,-0.784368979337,0,0,-0.487709440006,0,0,1,0,0,1
1,1,-0.855495363021,0,2,0.89656584982,1,0,0,0,0,1
0,0,0.638158694339,0,0,-0.503578338859,0,0,1,1,0,0
1,1,1.63392806591,0,0,-0.112721637402,1,0,0,1,0,0
0,0,0.211400392236,0,0,-0.490690658577,0,0,1,1,0,0
0,1,-0.144231526183,0,0,-0.490690658577,0,0,1,0,0,1
0,0,1.20716976381,1,0,3.75550032584,1,0,0,1,0,0
1,1,-1.28225366512,0,0,-0.338841845988,0,1,0,0,0,1
0,0,-0.499863444602,0,0,-0.490690658577,0,0,1,0,0,1
1,1,0.709285078023,1,1,0.11066095413,0,1,0,0,0,1
1,0,-0.00197875881538,0,0,-0.459675932041,0,0,1,0,0,1
1,0,0.28252677592,0,0,-0.493026139792,0,0,1,0,0,1
0,0,1.42054891486,1,0,0.437396322818,1,0,0,0,0,1
0,0,-0.64211621197,0,0,0.0333271390559,1,0,0,0,0,1
0,0,1.27829614749,0,0,-0.493509476136,0,0,1,0,1,0
1,1,0.0691476248684,0,0,-0.475465563734,0,0,1,0,0,1
1,0,1.27829614749,1,0,0.361995853121,1,0,0,0,0,1
1,1,-0.997748130389,0,0,1.02900000813,1,0,0,0,0,1
1,0,-0.357610677234,1,0,-0.493026139792,0,0,1,0,0,1
0,0,1.98955998433,0,2,1.54665323279,1,0,0,1,0,0
0,1,-1.10443770591,8,2,0.701297966758,0,0,1,0,0,1
0,0,-0.570989828286,1,0,-0.50317620302,0,0,1,0,0,1
0,0,-0.215357909867,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-0.499863444602,0,0,-0.464992631828,0,0,1,0,0,1
0,1,-0.570989828286,3,1,-0.150984475755,0,0,1,0,0,1
1,0,0.353653159604,0,0,9.26174915962,1,0,0,1,0,0
1,1,1.27829614749,0,2,0.0671606831508,0,1,0,0,0,1
0,1,-0.926621746705,0,0,-0.363814868221,0,0,1,1,0,0
1,0,0.922664229074,1,0,-0.107404937616,1,0,0,1,0,0
0,0,0.424779543287,0,0,-0.490690658577,0,0,1,0,0,1
1,1,-0.286484293551,1,0,2.00107059685,1,0,0,1,0,0
0,0,1.20716976381,0,0,0.0143958211258,1,0,0,0,0,1
0,1,-0.00197875881538,0,0,-0.392008843851,0,1,0,0,0,1
0,0,-0.499863444602,0,0,-0.392008843851,0,1,0,0,0,1
0,0,-0.784368979337,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-0.00197875881538,0,0,-0.106840400766,1,0,0,1,0,0
1,1,-0.570989828286,1,1,-0.405783929662,0,0,1,0,0,1
1,1,-1.06887451407,1,0,-0.363894135381,0,0,1,1,0,0
0,1,0.709285078023,1,0,-0.460159268385,0,0,1,0,0,1
0,0,0.638158694339,0,0,-0.490126121727,0,0,1,0,0,1
0,0,-0.0731051424992,0,0,-0.491494930253,0,0,1,0,0,1
0,0,-0.784368979337,0,0,-0.474901026884,0,0,1,1,0,0
1,0,0.567032310655,0,0,0.122261026391,1,0,0,0,0,1
0,0,0.353653159604,0,0,-0.107404937616,1,0,0,1,0,0
1,1,-0.428737060918,0,0,0.964393405676,1,0,0,1,0,0
1,0,-0.144231526183,0,0,0.0429938659402,1,0,0,0,0,1
0,0,2.20293913538,1,3,4.42927118967,1,0,0,1,0,0
0,1,-0.855495363021,0,0,-0.493026139792,0,0,1,0,0,1
1,0,-0.215357909867,0,0,-0.475867699572,0,0,1,0,0,1
0,0,0.353653159604,0,0,-0.140673944861,0,1,0,0,0,1
0,0,-0.855495363021,0,0,0.777665109144,0,1,0,0,0,1
1,1,1.27829614749,1,2,0.613330752111,0,1,0,0,0,1
0,0,-1.99351750196,4,1,0.123952703596,0,0,1,0,0,1
0,0,1.49167529854,0,0,-0.506961693268,0,0,1,0,0,1
1,1,-0.144231526183,0,0,-0.491011593909,0,0,1,0,1,0
0,0,0.709285078023,1,6,0.263395238901,0,0,1,0,0,1
0,0,0.140274008552,0,0,-0.490690658577,0,0,1,0,0,1
0,1,1.06491699644,0,1,-0.363894135381,0,0,1,1,0,0
0,0,3.12758212327,0,0,-0.493026139792,0,0,1,0,0,1
1,1,-0.997748130389,0,0,-0.493509476136,0,0,1,0,1,0
0,0,0.140274008552,0,0,-0.392008843851,0,1,0,0,0,1
0,0,2.84307658854,1,1,0.729331474723,1,0,0,0,0,1
0,0,-0.144231526183,0,0,0.448915194573,0,0,1,0,0,1
1,1,-0.357610677234,1,1,-0.21108058345,0,0,1,1,0,0
1,1,-0.00197875881538,1,0,-0.375414940482,0,1,0,1,0,0
0,0,0.709285078023,0,0,-0.643343742842,1,0,0,0,0,1
0,0,-0.855495363021,0,0,-0.421009024504,0,1,0,0,0,1
0,0,-0.215357909867,0,0,-0.490690658577,0,0,1,0,0,1
1,1,-0.570989828286,1,2,0.16052579809,0,1,0,1,0,0
